price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,grade,sqft_above,sqft_living15,yr_built
524000,4,2.75,2310,5000,1.5,0,8,1480,1100,110
448000,2,1,1110,5413,1,0,6,890,1300,81
775000,4,3.25,4100,241322,2,0,9,2500,3770,37
176500,3,1,930,9900,1.5,0,5,930,930,108
750000,4,2.25,2420,11120,1,0,8,1620,2210,66
1.27E+06,4,2.25,2870,6000,1,0,8,1730,2370,67
250000,3,1,1480,6750,1,0,7,1480,1480,60
759000,3,2.75,1960,6390,1.5,0,8,1960,2440,118
640000,3,2,1470,4640,1.5,0,7,1470,1700,92
990000,3,3.25,2460,4182,2,0,8,2100,2370,108
395000,4,1.75,1960,7945,1,0,7,980,1290,72
275000,2,1.5,1160,1103,2,0,7,890,1160,12
390000,3,2.5,1910,4755,2,0,8,1910,2460,21
752500,5,2.75,2720,4680,1.5,0,8,1710,1670,105
450000,2,1,1020,5000,1.5,0,6,1020,1490,112
473000,2,1,900,5100,1,0,7,900,1400,109
178500,3,1.75,1120,10450,1,0,7,1120,1250,45
485000,3,2.5,2340,59058,1,0,8,2340,2700,33
215000,3,1.5,1410,8415,1,0,7,780,1440,36
589000,4,1.75,1920,4862,1,0,7,1060,1840,99
325000,4,1.75,1370,9993,1,0,6,1370,1650,100
580000,3,2.5,1590,1937,2.5,0,8,1590,1620,14
181100,4,1.75,1850,7500,1,0,7,1850,1460,64
345000,3,2,1430,4200,1,0,7,830,1540,110
781000,3,1.75,1940,8729,1,0,8,1460,2250,58
402500,4,1,1270,3630,1.5,0,7,1270,1420,115
426000,3,1.5,1380,7200,1,0,7,1080,1220,70
389000,3,2.5,1720,4515,2,0,7,1720,2220,13
670000,6,3,4050,36171,2,0,8,2620,3660,48
1.51E+06,4,3.25,3660,5800,2.5,0,10,3360,3240,109
288400,3,2.25,1870,3230,2,0,7,1870,1620,21
700000,4,2,2230,4635,1.5,0,7,1510,1520,110
830000,4,3,2020,6000,1,0,8,1220,1400,50
1.90E+06,2,2.75,3690,32044,2,1,12,3690,2310,29
350500,2,1,1450,6380,1,0,7,1450,1240,51
431000,3,1.75,1630,9000,1,0,7,1630,1600,62
485000,3,2.5,1840,8250,1,0,8,1340,1970,60
780000,3,1.5,1620,7500,1,0,8,1620,2440,69
720000,2,1.5,1840,9000,1,0,8,1340,1880,61
415000,3,1,1360,73616,1,0,7,1360,2040,47
480000,4,1,2080,5500,1,0,7,1040,1280,77
452250,4,2.25,2550,10000,1,0,7,1560,2440,39
316000,3,2.5,2550,8170,2,0,8,2550,1840,33
700000,2,1,1160,17635,1,1,6,1160,1510,73
285000,4,2,1760,5500,1,0,7,780,1510,93
575000,3,1.75,1720,4050,1,0,7,860,1720,112
590000,3,2.25,2300,12430,1,0,8,1580,2500,58
587500,4,1.75,2500,20868,1,0,8,1600,2170,62
364000,4,2.25,1750,10270,1.5,0,8,1750,1750,50
490000,3,2.5,1890,10190,2,0,8,1890,2080,32
410000,3,2.25,1800,36704,1,0,8,1360,2730,40
520000,3,2.5,2160,4297,2,0,9,2160,2160,19
389000,3,1,1380,6591,1,0,7,1380,1610,71
450000,2,1,1180,6000,1,0,7,1180,1600,108
325000,3,2.5,2550,4240,2,0,7,2550,2550,12
660000,2,1,1070,5000,1,0,7,1070,1400,94
850000,3,2.25,2870,8170,2,0,10,2250,1310,23
285000,3,2.5,1940,9874,2,0,7,1940,1860,28
395000,2,1,870,3121,1,0,7,870,1570,95
440000,3,2,1550,2401,2,0,7,1550,1550,22
249000,3,1.75,1400,5648,1.5,0,6,1400,2320,101
635000,3,1.75,1210,4400,1.5,0,8,1210,2020,88
515000,3,2.5,3430,48993,2,0,9,3430,2460,17
1.40E+06,3,3.25,3020,6073,2,0,9,3020,3020,64
200000,2,1,950,8100,1,0,6,950,1620,63
1.14E+06,4,2.75,3370,8103,1,0,9,1970,2120,48
445000,4,1,1460,4600,1,0,6,780,1560,72
555000,3,1.5,1740,4200,1.5,0,7,1640,1660,98
537000,4,2,1720,6413,1,0,7,860,1280,68
315000,3,1.75,1480,7500,1,0,7,1480,1480,50
805000,5,2.5,3320,7266,2,0,9,3320,3060,18
414000,4,2.5,3490,9030,1.5,0,8,3490,2540,49
375000,2,1.5,1160,1648,2,0,7,1160,1458,16
401000,4,1.75,3010,12523,1,0,8,1780,2040,66
210000,3,1,1030,4583,1,0,7,1030,1730,51
365000,2,1,980,5110,1,0,7,780,1430,79
178000,5,1.5,1990,18200,1,0,7,1990,1860,58
710000,2,1,1790,4000,1,0,7,1040,1310,95
255000,2,1,810,7980,1,0,6,810,1440,90
528000,5,2.25,2940,38009,1,0,8,1700,2620,41
537000,4,4.25,4883,26040,2,0,10,3859,3736,12
442000,4,1.5,1360,6110,1,0,7,1010,1520,63
375000,3,1.75,1370,19550,1,0,7,1370,1430,40
637250,4,2.5,2120,3220,2,0,9,2120,2120,13
427500,3,1.75,1240,7200,1,0,7,1240,1640,76
700000,4,2.5,2770,89298,2,0,8,2770,2650,14
680000,3,1.75,1660,5750,1,0,7,1080,2060,109
393820,2,2,1170,8251,1,0,7,1170,1360,77
525000,4,2.75,2470,7200,1,0,7,1350,1500,78
505000,2,1.75,1310,3816,1,0,7,1110,1510,89
555565,3,2,1670,11337,1,0,7,1670,2210,59
650000,3,1.75,1660,10819,1,0,7,1240,3110,76
632500,5,3.25,3500,7254,2,0,8,2760,2820,13
269000,3,2.5,1440,3800,2,0,7,1440,1890,13
405000,4,2.75,2360,7716,1,0,7,1390,2160,40
845000,3,3.5,3460,15745,2,0,10,3460,3350,32
234000,3,1,1750,8820,1,0,7,1750,1400,57
638000,4,1.75,1470,4236,1.5,0,7,1470,1480,72
290000,3,1.75,1710,10950,1,0,7,1060,1180,51
262000,1,0.75,520,12981,1,0,3,520,1340,98
270000,4,2.5,2350,5835,2,0,8,2350,3010,15
875000,4,2.25,2380,4876,2,0,9,2240,1780,70
299000,3,2.25,1920,7840,2,0,8,1920,2170,36
551000,3,1,1580,6000,1,0,7,1580,1580,71
350000,3,2.75,3070,5280,2,0,7,2360,2570,68
1.90E+06,3,2.5,2660,13367,2,0,10,2660,2660,26
511718,2,1.75,1700,5000,1,0,6,850,1690,103
965000,4,3.25,5010,49222,2,0,9,3710,3140,40
475000,4,2.25,2680,4673,2,0,7,2680,2460,19
1.06E+06,4,2.75,2720,4000,1.5,0,8,1840,1600,90
252000,2,1,940,15450,1,0,6,940,1370,92
580000,6,2.5,3596,13700,1,0,8,1798,1894,54
374950,2,2.25,1240,1172,2,0,8,1000,1260,10
739000,5,4,4660,9900,2,0,9,2600,3380,39
271000,4,1.75,1710,7200,1,0,7,910,1730,43
230000,2,1,930,7550,1,0,6,930,1370,32
210000,3,2.25,1430,9150,1,0,7,1070,1430,34
350000,3,2.75,1650,5700,2,0,7,1650,1320,30
491500,3,2.25,1560,12000,1,0,7,1110,2190,50
325000,3,2.5,1870,9825,1,0,7,1250,1380,24
190000,3,2,1320,7625,1,0,7,1320,1420,31
658600,4,2,1400,4690,1.5,0,7,1400,1400,73
299950,3,1.5,1940,8951,1,0,7,1300,2000,60
464000,5,2,2000,3000,1.5,0,6,1200,1330,87
308000,3,1,1640,18144,1.5,0,6,1640,1500,76
625000,3,1,1020,7650,1,0,6,1020,1870,99
240000,3,1.75,1630,9450,1,0,7,1080,1280,41
530000,4,2.5,2940,35996,2,0,9,2940,2890,23
1.00E+06,5,4.5,2120,8944,2,1,8,2120,2870,79
439000,1,1,790,2400,1,0,7,790,1580,100
575000,4,1.75,2020,6200,1,0,6,1010,1440,70
418000,3,1.75,1530,7238,1,0,7,1530,1580,59
1.21E+06,4,3.75,3250,10949,2,0,9,2940,2340,88
1.10E+06,4,3.75,2930,3200,1.5,0,9,2130,1900,93
1.90E+06,3,3.75,3150,8550,2,0,10,3150,2510,11
580000,3,2.5,2180,40278,2,0,9,2180,2630,33
380000,2,1,1040,7372,1,0,7,840,1930,79
256000,3,1,880,5375,1,0,5,880,980,94
349950,3,1,1400,7066,1,0,8,1400,1400,61
691500,4,2.5,2600,7200,2,0,7,2600,1790,56
556000,3,1.75,1590,2500,1.5,0,7,1190,1420,110
218000,3,2.25,1610,7084,1,0,8,1280,2170,50
425000,4,2,1390,4500,1.5,0,7,1390,1900,110
935000,3,3.25,3710,38509,2,0,10,3710,1680,20
732000,4,1.75,2360,11300,1,0,9,2360,2290,44
805500,3,1,1440,10330,1,0,7,1440,2080,66
507250,3,1.75,1400,5750,1,0,6,1100,1500,103
800000,4,2.5,4600,67369,2,0,10,4600,4600,28
600000,3,2.25,2100,8276,2,0,8,2100,2420,39
627800,4,1.75,2010,12044,1,0,9,2010,2200,36
660000,2,2.25,2550,6000,2,0,7,1860,2010,116
153503,2,2.5,1240,3649,2,0,7,1240,1400,32
456500,3,2.25,2090,9163,1,0,7,1460,1960,43
1.31E+06,5,2.5,2770,8100,2,0,9,2770,2070,16
843500,3,2.5,3560,11448,2,0,11,3560,3290,21
625000,3,1,1240,4080,1,0,7,1240,2060,93
527000,2,1.75,1640,4080,1,0,7,840,1980,97
1.97E+06,5,3.75,3940,13738,1.5,0,9,3940,2370,67
1.00E+06,5,2.5,3150,50094,2,0,9,3150,3600,49
855000,4,3,2550,5300,2,0,8,1720,1590,110
725000,4,3.25,3940,27591,2,0,9,3440,3420,18
315000,1,1,580,7200,1,0,6,580,1360,18
180000,3,1.75,1330,16000,1,0,7,1330,1330,40
700000,2,1,930,5000,1,0,7,930,1760,92
476500,3,1,1060,8625,2,0,7,1060,2010,56
193000,3,1.5,1180,9048,1,0,7,1180,1460,58
295000,4,2.5,1850,6663,2,0,7,1850,1850,28
363000,2,1,820,4880,1,0,6,820,1320,93
875000,4,2.5,3600,21794,2,0,11,3600,3410,28
257200,3,2,1850,8250,1,0,7,1150,1580,66
555000,3,2,2240,11250,1,0,8,2240,2200,50
380000,3,2.25,1860,15559,2,0,7,1860,1110,55
282000,4,2.75,2390,7330,2,0,7,2390,1980,29
545000,4,2.5,2040,6034,2,0,7,2040,1380,28
550000,3,1.5,1900,5000,1.5,0,7,1640,2090,92
921500,3,1.5,1900,5000,1.5,0,7,1640,2090,92
885000,3,1.5,2200,2880,2,0,7,1440,2440,114
820000,4,2.25,2280,6660,1.5,0,8,1960,1720,78
289000,3,1,1090,7315,1,0,6,1090,1090,37
334000,1,1,670,5750,1,0,7,670,1170,76
206000,3,1,1050,5233,1,0,5,1050,970,112
491950,3,2.25,2090,10733,1,0,7,1440,1740,60
430000,3,2.5,2030,7770,2,0,8,2030,1360,15
208000,3,2,1250,7995,1,0,7,1250,1540,38
245000,4,2.25,2600,6390,1,0,8,1390,2110,40
426000,2,1,640,2500,1,0,6,640,1460,100
400000,3,2.5,2120,3742,2,0,7,2120,2250,12
553000,3,1,1330,5100,1,0,7,900,1500,76
296000,2,1,750,4680,1,0,5,750,1450,70
428000,3,2.5,2230,32660,1,0,8,2230,2400,41
325000,4,2.5,1890,6156,1,0,7,980,1590,38
294000,2,1,820,6366,1,0,6,820,1580,66
410000,3,1.75,1880,8424,1,0,7,1380,1970,41
590000,4,4.25,2360,57514,2,0,8,2360,2037,79
445000,3,2.25,1850,4050,2,0,7,1850,1650,33
921000,4,2.5,2310,5362,2,0,8,2010,2530,90
496000,3,1.5,2520,37616,1,0,8,2520,1470,63
95000,2,1,800,8550,1,0,7,800,1490,71
359000,4,1.75,1580,6396,1,0,6,790,1180,73
452500,3,2.5,2430,88426,1,0,7,1570,1560,33
555000,4,1.75,2350,6200,1.5,0,7,1410,1800,72
549900,5,3,3800,42316,1.5,0,9,3800,2580,34
569000,5,3,3670,10583,1,0,8,2060,2720,66
318500,4,2,1780,7350,1,0,7,900,1480,44
487028,2,1.5,1295,1093,2,0,9,1105,1295,11
240000,3,1,1350,7560,1,0,7,950,1470,59
253000,3,2.25,1440,9806,1,0,7,1440,1590,53
380000,5,1.75,1320,38125,1,0,7,1120,2360,71
250000,2,0.75,700,16828,1,0,6,700,2010,60
368500,2,1.75,2510,19141,2,0,9,2510,2400,41
340000,3,1,3180,27586,1,0,8,1400,2180,49
400000,2,1,910,4000,1,0,7,910,1060,100
835000,3,2,1570,4625,1.5,0,8,1570,1760,91
299000,3,2.5,2450,7062,2,0,8,2450,1960,25
1.68E+06,6,2.25,4910,6600,2.5,0,10,3580,3280,108
265000,3,2,1570,5706,1,0,7,1570,1570,20
437500,4,2.5,2680,7513,2,0,8,2680,2640,20
865000,3,1.75,2090,4725,2,0,7,1610,1280,71
626000,3,2,2150,7200,1,0,8,2150,2510,30
247300,2,2,1140,1118,2,0,7,1040,1140,9
2.08E+06,4,3.5,4230,20377,2,0,11,4230,3980,21
425000,3,1,1790,6000,1.5,0,8,1790,1060,81
905000,5,3.5,3100,10200,1,0,9,1660,2700,48
641250,3,2.5,2220,2550,3,0,10,2220,2200,28
675000,4,2.5,2370,9679,2,0,8,2370,2290,34
845000,4,2.75,4070,115434,2,0,9,4070,2970,16
401500,4,1,1790,8400,1,0,7,1260,1470,64
395000,3,2.5,1610,3755,2,0,7,1610,1300,31
1.10E+06,5,2.75,2830,18050,1,0,7,1630,2370,60
145000,3,1,1010,5490,1,0,6,1010,1740,64
900000,3,1,1560,3825,1.5,0,8,1390,1700,88
374500,3,1.5,1330,8636,1,0,7,1330,1370,50
850000,4,2.25,2330,10451,2,0,8,2330,1880,53
490000,3,1,960,5750,1,0,7,960,1520,67
304000,3,2.5,1710,6773,2,0,8,1710,2220,25
400000,4,2.25,2230,7200,1,0,7,1300,2010,55
454000,3,2,1700,10000,2,0,8,1700,1460,26
160000,2,2,1040,4750,1,0,6,850,1350,68
542000,3,1.75,1070,8030,1,0,7,1070,1540,52
403500,5,2.5,3600,17300,1,0,8,2410,2620,50
418000,4,2.5,2750,8471,2,0,7,2750,2610,15
406000,4,1.5,1920,6000,2,0,7,1920,1920,67
242500,3,2.25,1770,10000,1,0,7,1340,1270,40
425000,4,2.5,2460,5440,2,0,9,2460,2460,15
613000,4,2,1550,4815,1.5,0,7,1550,1680,109
189000,3,2,1460,11481,1,0,7,1170,1540,23
700000,4,2.25,2440,9450,1.5,0,7,2440,1720,71
750000,3,1,1640,6516,1.5,0,7,1440,1770,83
494000,2,1,1290,4650,1,0,7,1290,1640,112
700000,4,3,3150,7778,2,0,9,3150,2970,18
705000,2,2.5,2305,5580,1,0,8,2305,1440,11
356000,2,1.75,1060,16470,1,0,7,1060,1790,41
625000,3,1.75,2060,12558,1,0,7,1350,1850,34
144975,2,1,900,7500,1,0,5,900,1350,78
970000,4,4.5,3890,5906,2,0,11,3060,4170,14
415000,3,1.75,1910,12596,1,0,7,1340,1550,41
485000,4,3,2340,7048,1,0,8,1340,1440,39
799950,3,3,2900,11769,2,0,10,2900,2900,21
783350,4,2.5,3290,35001,2,0,10,3290,4090,27
430000,1,1,630,1362,1,0,7,630,1090,75
2.54E+06,5,4.75,5410,13431,2,0,10,5050,3750,77
975000,4,2.5,4270,43386,1,0,10,2680,3630,27
950000,3,1.5,1700,8050,1,0,7,1130,2920,68
350000,2,1,1430,8157,1.5,0,7,1150,1820,74
637000,4,2.75,2850,7510,2,0,8,2850,1510,10
895000,3,2,2160,105415,1,0,10,2160,2760,27
579000,2,2,1760,7200,1,0,7,880,1760,72
314900,4,1.75,2700,27072,1,0,7,1380,2460,60
122000,2,1,860,6000,1,0,6,860,1300,73
405000,2,1,880,3000,1,0,7,880,1300,91
553650,2,2.5,1360,1349,2,0,8,1050,1430,21
369900,2,2.5,1770,1853,3,0,8,1770,1770,11
225000,3,2,2030,24829,1,0,7,1220,1980,39
160000,2,1,1180,9350,1,0,6,1180,1780,100
449500,4,2,2430,199940,1,0,8,1310,2220,57
650000,3,1,1300,8266,1,0,7,1300,1300,65
542126,4,2.5,2360,43088,2,0,8,2360,2850,41
309950,3,1.5,1200,15606,1,0,7,1200,1210,33
115000,2,1,1000,16524,1,0,5,1000,1350,105
221700,2,1.5,1556,20000,1,0,7,1556,2250,61
726000,3,2.5,1890,3880,1.5,0,8,1460,1010,103
515000,3,1.75,1810,5733,1,0,7,1010,1260,92
756000,4,2.5,2730,10753,2,0,9,2730,3090,27
1.57E+06,4,3.75,3070,5850,2,0,9,2400,2940,91
442000,4,2.25,2080,12007,1,0,8,1220,2110,39
260000,4,2,1620,7992,2,0,7,1620,1710,43
390000,2,1.75,1150,2723,1,0,7,770,1440,95
459500,2,1,1250,3825,1,0,7,850,1370,89
330000,3,1.5,1430,8000,1,0,7,1430,1410,70
189000,2,1,790,7128,1,0,6,790,1110,74
280000,3,1,1200,9322,1.5,0,7,1200,1540,64
400000,2,1.75,2110,9519,1,0,7,2110,1480,70
368000,4,2,3160,11193,1,0,6,2410,1020,76
390000,4,1.75,2700,7875,1.5,0,8,2700,2220,50
245000,2,1,820,7475,1,0,6,820,1030,73
375000,4,2.5,1800,8432,1,0,7,1200,1780,58
465000,5,1.5,1750,12491,1,0,6,1390,1560,57
445000,3,2,1540,67953,1,0,7,1540,1250,21
250000,3,1,1130,7800,1,0,7,1130,1170,66
475500,3,1,1500,9416,1,0,8,1500,1440,66
672324,2,1.75,1600,5795,1.5,0,8,1600,2310,78
420000,3,2,1200,5029,1,0,6,880,1510,81
515000,3,2,1690,5100,1.5,0,7,1690,1690,111
732350,4,2.5,2270,7665,2,0,9,2270,2450,32
297500,4,2.5,1910,5000,2,0,7,1910,2020,13
475000,3,1.5,1640,2720,1.5,0,8,1640,1490,89
414000,4,2.5,2120,6497,2,0,7,2120,2230,15
357250,3,1.5,1400,8840,1,0,6,1400,1260,66
289950,2,1,760,6000,1,0,6,760,950,68
550000,3,1,1070,3713,1,0,6,1070,1290,101
446000,3,1.75,1460,9998,1,0,7,960,1460,60
279000,3,1.5,1280,16738,1.5,0,5,1280,1590,86
370000,3,2.25,1650,4859,2,0,7,1650,1890,30
216000,3,2,1260,4125,1,0,6,1260,1300,20
1.10E+06,3,2.5,2200,20000,1,0,7,1400,3050,66
1.28E+06,4,2.5,3560,15450,1,0,8,2060,3680,41
355000,2,1.5,1140,2500,1,0,7,630,1500,30
699000,4,2.5,2550,7312,2,0,9,2550,2330,30
412000,3,2.5,1553,1991,3,0,8,1553,1509,4
276000,2,1,1140,7200,1,0,6,1140,1110,95
100000,2,1,790,6426,1,0,6,790,1380,74
955500,4,1.75,2130,5080,1.5,0,8,2130,1900,104
199000,3,1,1390,21262,1,0,7,1390,1560,60
762000,4,3.5,4000,15253,2,0,9,4000,3550,11
425000,4,2,1520,7983,1,0,7,1520,1520,51
546000,2,1,1657,5031,2,0,7,1657,2050,108
419600,3,1.75,1680,8460,1,0,7,1180,1890,42
735000,4,2.25,2270,5102,1,0,8,1340,1800,64
1.23E+06,2,2.5,2470,609,3,0,11,1910,2440,7
445000,2,2,1240,2500,2,0,7,1240,1660,33
665000,3,2,1740,41275,1,0,8,1740,2630,44
1.29E+06,5,3.5,4090,290980,1,0,11,2920,1880,16
508500,4,2.75,2520,12500,2,0,8,1720,2520,39
345950,5,1,1340,11198,1.5,0,8,1340,1390,84
207500,3,1,1640,9750,1,0,7,1640,1200,50
1.08E+06,4,2.5,3000,10920,1,0,8,1550,2380,49
640000,3,1,1210,3720,2,0,8,1210,1560,88
329500,3,1,1810,13068,1,0,7,1360,1400,77
460000,4,2.75,2200,9676,1,0,8,1500,2120,39
1.23E+06,3,1.75,2200,14630,1.5,0,8,2200,2850,70
805000,5,3,2350,6480,2,0,7,1650,1840,94
200000,3,1.5,1090,10454,1,0,6,1090,1230,55
749700,3,1.75,2280,77972,1,0,8,1460,2460,41
288000,0,1.5,1430,1650,3,0,7,1430,1430,19
535000,2,1,1520,3360,1,0,7,830,1470,91
330000,3,2.25,1620,7150,1,0,7,1280,1620,68
479200,3,2,1510,3750,1.5,0,7,1510,1500,90
373000,5,2.5,3001,5710,2,0,8,3001,2340,12
355000,4,1.5,2020,6000,1,0,7,1010,1710,65
275000,3,2,1380,4500,1,0,7,1380,1620,10
380000,3,1.5,1520,4288,1,0,7,1020,1660,69
417000,2,1.75,1090,4590,1,0,7,790,1390,103
1.17E+06,5,3.75,4220,15959,2,0,11,4220,4630,14
598500,3,2.25,2520,12000,1,0,10,2520,2510,40
629000,3,2,1760,5000,1,0,7,960,1380,98
226950,2,1,930,6600,1,0,6,930,1250,61
1.23E+06,4,2.5,2600,11542,1.5,0,9,2200,2840,79
415000,3,2.25,2180,11100,1,0,8,1700,2350,39
595000,3,2.5,1910,3075,2,0,8,1910,1940,17
209950,3,1.75,1100,5525,1,0,6,1100,1050,50
568000,3,1.75,1760,235224,1,0,7,1760,2320,45
119900,2,1,700,3180,1,0,6,480,1760,67
207000,3,1,1080,10200,1,0,7,1080,1230,56
195000,3,1,1070,22489,1,0,7,1070,1880,51
324950,3,1.5,1460,8710,1,0,7,1460,1400,63
210000,1,1,1050,7583,1,0,6,1050,1420,71
1.08E+06,4,2.75,3160,42733,2,0,9,3160,1890,23
325088,4,1,1400,6739,1,0,7,1000,1500,64
790000,4,3,3120,157875,2,0,8,3120,1580,41
150000,2,1,720,212137,1,0,5,720,2010,36
790000,3,3,2840,206910,2,0,10,2840,2070,19
255000,2,1,1220,2500,1,0,6,770,1540,108
697000,4,3,2820,2850,1.5,0,7,1860,1570,90
457500,2,1,840,5000,1,0,7,840,1240,110
690000,3,2,1610,5100,1.5,0,8,1610,1740,78
967000,4,3.25,1860,4356,2,0,9,1860,1860,101
980000,4,1.75,2260,17711,1,0,9,2260,2880,50
619420,4,2.75,2450,14803,2,0,9,2450,2330,30
389000,2,1,850,3276,1,0,6,850,1460,108
500000,3,1,1800,7200,1,0,7,1020,1740,54
569000,4,1.75,1230,7890,1,0,7,1090,2380,68
425000,4,2.25,2060,8540,1,0,7,1540,1560,51
635000,4,2.25,2750,6180,1,0,8,1500,1740,70
256500,2,1,1120,9912,1,0,6,1120,1540,38
695000,4,2.5,3010,11393,2,0,8,3010,2810,13
535000,4,1.5,1580,5000,1.5,0,7,1390,1580,73
454200,4,2.5,2630,5379,2,0,8,2630,2630,14
418500,2,1,790,5800,1,0,6,790,1460,75
749950,4,2.75,3110,35235,2,0,9,3110,2790,35
338500,3,1.75,2130,5489,1,0,8,1370,1750,19
1.25E+06,4,3.75,4520,9240,1.5,0,10,3270,3380,26
299950,3,2.5,1600,9830,2,0,8,1600,1890,25
325000,4,1.75,1950,12500,1,0,7,1330,1760,55
434000,4,3,2010,8171,2,0,8,2010,2090,45
328950,4,1.75,2550,8976,1,0,7,1300,2220,40
2.10E+06,5,3.75,5340,10655,2.5,0,10,3740,3910,106
570000,4,2,2000,46902,2,0,8,2000,2420,40
802000,3,2.25,2170,5001,2,0,8,2170,1700,4
525000,3,1,1550,6840,1.5,0,7,1550,2370,100
700000,6,3,2790,4550,2.5,0,8,2790,2590,111
350000,3,1.75,1980,273556,1,0,6,1040,2180,62
277500,2,1.5,1190,1236,3,0,7,1190,1390,13
1.58E+06,5,2.75,3650,20150,1,0,10,2360,3220,43
195000,3,1,1510,4350,1.5,0,6,1510,1210,105
222000,3,2,1200,6074,1,0,7,1200,1430,50
865000,5,3,2830,8854,1,0,8,1500,2260,39
445000,4,2,1650,6000,1,0,7,1000,1540,59
495800,4,1.5,1710,4600,1.5,0,7,1710,1740,94
548500,3,1,1740,4400,1.5,0,7,1740,1720,94
310000,3,1.75,1840,10723,1,0,7,1220,1590,44
205000,3,1.5,1820,8585,1,0,7,1820,1740,56
470000,5,3.75,3860,6901,2,0,7,3860,3000,15
430000,3,1.5,1810,349351,1.5,0,7,1810,2480,16
310000,2,2,1030,2271,3,0,7,1030,1439,19
355000,4,1,1410,7693,1.5,0,7,1410,1330,65
621500,5,2.5,2140,15950,1,0,8,1370,2600,50
175000,6,1.5,1930,8400,1,0,7,1030,1780,47
326000,6,1.5,1930,8400,1,0,7,1030,1780,47
690000,4,3.5,1930,5400,1.5,0,7,1930,1500,98
335000,4,2.5,2210,7214,2,0,8,2210,2270,15
197000,4,1,1360,11175,1,0,7,1360,1340,57
312500,3,1.75,1830,7969,1,0,7,930,1790,68
436000,3,2.25,2120,6710,1,0,7,1420,1880,59
1.02E+06,4,2.5,2700,4590,2,0,8,2700,2080,16
805000,4,2.5,3160,35225,2,0,9,2250,3460,26
652427,4,2.25,2770,13129,2,0,8,2770,2400,39
1.01E+06,3,2.5,2240,41339,1,0,9,2240,2900,73
355000,4,2.5,2570,6466,2,0,9,2570,2520,19
334550,2,1,880,12000,1,0,7,880,1960,79
557500,3,2.25,1820,9670,2,0,8,1820,2160,34
277500,4,2.25,1660,7184,1,0,7,1110,1640,55
300000,4,3,2200,10800,1,0,6,2200,1430,58
325000,4,1,1640,3844,1.5,0,7,1460,1230,90
402500,4,2,1650,3504,1,0,7,760,1480,67
461000,3,1.75,1420,5170,1,0,7,1420,2250,55
540000,3,1,1270,3840,1.5,0,7,1270,1270,92
385000,3,1,1070,4000,1,0,7,1070,1090,47
480000,2,1,1060,3040,1,0,7,860,1470,94
539950,3,2.25,2190,7149,1,0,8,1240,3500,55
529000,3,2.25,1940,217800,2,0,9,1940,2580,28
417000,3,2.5,1300,877,2,0,7,1060,1320,10
405000,3,1.5,1330,12500,1,0,7,1330,2310,52
299000,3,2.25,1940,9100,1,0,8,1630,2080,52
299000,3,1.75,2100,15480,1,0,7,2100,1330,35
372220,3,1,1290,5500,1,0,7,980,1680,67
494400,2,1.75,1560,1750,1,0,6,780,1850,114
280000,3,1.75,2630,6500,1,0,7,1330,2520,60
277950,3,2.5,2100,6021,2,0,7,2100,2091,26
770000,3,2.75,2070,54557,2,0,8,2070,2190,22
760000,4,2.5,2960,28005,2,0,10,2960,3510,29
230000,2,2,1300,3608,1,0,7,1300,1510,14
525000,4,2.5,2520,7731,2,0,9,2520,2000,24
307000,3,1,1150,6000,1.5,0,7,1150,1210,91
253779,4,2,2030,9600,1.5,0,6,1430,1820,71
405000,3,1.5,1880,7400,1,0,8,1480,1820,50
360000,2,1,2320,11250,2,0,6,2320,1620,76
521000,2,1,1050,7500,1.5,0,6,1050,2540,108
680000,4,2.5,3030,13068,2,0,9,3030,2940,40
355000,1,0.75,530,33278,1,0,4,530,2830,68
200000,3,1.5,1090,9600,1,0,7,1090,1240,50
330000,3,2.25,2220,4060,1,0,7,1330,1930,25
221000,3,2.25,1430,5999,2,0,7,1430,1600,31
1.60E+06,4,4.5,3780,6000,2,0,11,2770,2660,108
310000,2,1,1560,4920,1,0,6,780,1760,71
862000,4,2.25,2220,4200,1.5,0,8,1310,2020,86
200000,3,1.5,1140,8340,1,0,7,1140,1140,58
630000,4,2.5,2540,11100,1,0,7,2540,1560,61
432250,3,2.25,1440,6232,2,0,7,1440,1740,33
478000,3,2.25,1570,9500,1,0,7,1070,2250,41
249000,4,2.25,1860,9576,1,0,7,1400,1860,56
495000,5,3,2440,4750,1,0,9,1450,1420,12
630000,4,2.5,2100,8800,1,0,7,1240,2000,58
550000,4,2.5,2150,27540,2,0,8,2150,2150,21
350000,3,2.5,2440,18674,2,0,8,2440,2530,24
270000,5,1.5,1930,7480,2,0,7,1930,1480,52
488250,4,2,1830,9610,1,0,7,1830,1970,55
248000,4,3.5,1850,6519,2,0,7,1130,1280,32
889000,4,3.5,3210,5000,3,0,9,3210,1360,4
375000,1,1,1090,5250,1,0,6,980,2160,91
933000,3,1.5,1870,3300,2,0,7,1870,1820,112
625000,3,2.25,1920,8412,1,0,8,1460,2490,41
328000,2,1,700,4350,1,0,6,700,1620,75
470000,4,2.25,3380,9900,1,0,8,1690,2390,49
502500,5,2.5,2430,6168,2,0,8,2430,2150,11
484000,3,1.75,1950,17400,1,0,7,1210,1900,42
252500,2,1,900,7500,1,0,6,900,1190,57
610000,3,2.5,2060,8893,2,0,8,2060,2650,31
